UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,47230,45244,44539,50574,52445,60397
439020.0,Midwest College of Oriental Medicine-Skokie,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
439394.0,East West College of Natural Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
439969.0,Acupuncture and Massage College,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,17631,28960,18541,,32441,38339
441636.0,American Institute of Alternative Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
442161.0,University of Phoenix-Illinois,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,57810,56498,57570,67504,66679,74320
442569.0,University of Arkansas Grantham,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,62815,,,55187,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,54447,54974,57726,58972,57284,63320
442569.0,University of Arkansas Grantham,"Private, for-profit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,97257,94408,92169,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,68844,60523,68222,71002,64497,74953
442569.0,University of Arkansas Grantham,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,55615,61516,54397,60577,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5212,Management Information Systems and Services.,5,Master's Degree,,65123,80022,83106,81392,86103,104983
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5212,Management Information Systems and Services.,5,Master's Degree,,,,,,,
442842.0,Pacific College of Health and Science,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,25845,23649,21896,32044,26777,29862
442930.0,University of Antelope Valley,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,30361,,
442930.0,University of Antelope Valley,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,36922,,
443331.0,West Coast University-Los Angeles,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,54666,63005,70599,59511,,65929
443331.0,West Coast University-Los Angeles,"Private, for-profit",5122,Public Health.,5,Master's Degree,,,,,60316,,
443331.0,West Coast University-Los Angeles,"Private, for-profit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,76871,74845,80041,86227,82306,80787
443331.0,West Coast University-Los Angeles,"Private, for-profit",5127,Medical Illustration and Informatics.,5,Master's Degree,,,,,112559,,
443331.0,West Coast University-Los Angeles,"Private, for-profit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,130904,,
443331.0,West Coast University-Los Angeles,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,110302,108331,94530,128308,,140067
443410.0,DigiPen Institute of Technology,"Private, for-profit",1003,Graphic Communications.,5,Master's Degree,,,,,,,
443410.0,DigiPen Institute of Technology,"Private, for-profit",1102,Computer Programming.,5,Master's Degree,,,,,,,
443599.0,American College of Healthcare Sciences,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",5,Master's Degree,,27720,,,32947,,
443599.0,American College of Healthcare Sciences,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
443766.0,Strayer University-Tennessee,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
443766.0,Strayer University-Tennessee,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
443766.0,Strayer University-Tennessee,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
443766.0,Strayer University-Tennessee,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
443766.0,Strayer University-Tennessee,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
443766.0,Strayer University-Tennessee,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
443766.0,Strayer University-Tennessee,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
443766.0,Strayer University-Tennessee,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
443784.0,Strayer University-Pennsylvania,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
443784.0,Strayer University-Pennsylvania,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
443784.0,Strayer University-Pennsylvania,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
443784.0,Strayer University-Pennsylvania,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
444699.0,Institute of Clinical Acupuncture & Oriental Med,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
445027.0,American InterContinental University,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,61403,54134,51255,65878,63808,72662
445027.0,American InterContinental University,"Private, for-profit",1305,Educational/Instructional Media Design.,5,Master's Degree,,49284,45149,39532,55027,45792,53455
445027.0,American InterContinental University,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
445027.0,American InterContinental University,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,44140,41789,45319,44877,55039,50241
445027.0,American InterContinental University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,47230,45244,44539,50574,52445,60397
445027.0,American InterContinental University,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,,41193,33638,,46151,50363
445133.0,American InterContinental University-Houston,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,44140,41789,45319,44877,55039,50241
445133.0,American InterContinental University-Houston,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,47230,45244,44539,50574,52445,60397
446002.0,American Academy of Health and Wellness,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
446039.0,Arizona School of Acupuncture and Oriental Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
446224.0,Eastern School of Acupuncture and Traditional Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
446561.0,Stanbridge University,"Private, for-profit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,73825,,,79749,77030,86836
446561.0,Stanbridge University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
447050.0,United States University,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,54220,,,,,
447050.0,United States University,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
447050.0,United States University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,116603,102706,113416,120862,123773,143024
447050.0,United States University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
447698.0,Phoenix Institute of Herbal Medicine & Acupuncture,"Private, for-profit",5122,Public Health.,5,Master's Degree,,,,,,,
447698.0,Phoenix Institute of Herbal Medicine & Acupuncture,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,28960,,,,
447801.0,University of East-West Medicine,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,,,
448673.0,Rasmussen University-Illinois,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,89809,,
449038.0,Strayer University-Florida,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
449038.0,Strayer University-Florida,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
449038.0,Strayer University-Florida,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
449038.0,Strayer University-Florida,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
449038.0,Strayer University-Florida,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
449038.0,Strayer University-Florida,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
449038.0,Strayer University-Florida,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
449038.0,Strayer University-Florida,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
449339.0,American Public University System,"Private, for-profit",301,Natural Resources Conservation and Research.,5,Master's Degree,,53209,54528,54832,63243,70514,80040
449339.0,American Public University System,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,85935,82685,84578,95439,99485,116618
449339.0,American Public University System,"Private, for-profit",1301,"Education, General.",5,Master's Degree,,45959,44244,45170,62404,50556,55181
449339.0,American Public University System,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,,52107,57309,,67936,78831
449339.0,American Public University System,"Private, for-profit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,44277,45539,45150,,50550,55311
449339.0,American Public University System,"Private, for-profit",1508,Mechanical Engineering Related Technologies/Technicians.,5,Master's Degree,,77507,81702,86066,91754,93995,109839
449339.0,American Public University System,"Private, for-profit",2200,Non-Professional General Legal Studies (Undergraduate).,5,Master's Degree,,56358,63005,62734,52022,59402,
449339.0,American Public University System,"Private, for-profit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",5,Master's Degree,,,,,50920,,
449339.0,American Public University System,"Private, for-profit",2902,"Intelligence, Command Control and Information Operations.",5,Master's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",3020,International/Global Studies.,5,Master's Degree,,75015,73992,80757,84526,90955,101501
449339.0,American Public University System,"Private, for-profit",3105,Health and Physical Education/Fitness.,5,Master's Degree,,54121,52464,57098,59601,61535,65913
449339.0,American Public University System,"Private, for-profit",4201,"Psychology, General.",5,Master's Degree,,41375,45696,44474,47524,52184,52145
449339.0,American Public University System,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,61938,63997,59809,74466,71580,78388
449339.0,American Public University System,"Private, for-profit",4303,Homeland Security.,5,Master's Degree,,66045,71295,73219,77276,80450,91488
449339.0,American Public University System,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,60442,63749,67674,70882,79706,83170
449339.0,American Public University System,"Private, for-profit",4405,Public Policy Analysis.,5,Master's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",4509,International Relations and National Security Studies.,5,Master's Degree,,72770,68666,81412,79105,90110,105395
449339.0,American Public University System,"Private, for-profit",4510,Political Science and Government.,5,Master's Degree,,49162,64493,63492,69309,78460,82713
449339.0,American Public University System,"Private, for-profit",4901,Air Transportation.,5,Master's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",5122,Public Health.,5,Master's Degree,,72029,58943,59461,77809,64734,77390
449339.0,American Public University System,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,105483,,
449339.0,American Public University System,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,67224,66728,68822,74658,79328,89766
449339.0,American Public University System,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,59339,58943,61945,62489,67598,86537
449339.0,American Public University System,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,,,,89079,,
449339.0,American Public University System,"Private, for-profit",5401,History.,5,Master's Degree,,52904,51638,52414,56621,58867,68620
449889.0,American College of Education,"Private, for-profit",1302,"Bilingual, Multilingual, and Multicultural Education.",5,Master's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",1303,Curriculum and Instruction.,5,Master's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",1305,Educational/Instructional Media Design.,5,Master's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
449889.0,American College of Education,"Private, for-profit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
449898.0,South University-Tampa,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,59218,60839,62890,58864,88546,88529
449898.0,South University-Tampa,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,39115,37478,33965,41898,37597,42437
449898.0,South University-Tampa,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,43629,45207,44849,47710,54350,63788
449898.0,South University-Tampa,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,95547,100140,107514,107029,113965,121963
449898.0,South University-Tampa,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,90832,91613,98023,102397,106747,118330
449898.0,South University-Tampa,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,46002,42799,48444,59169,55109,60102
449898.0,South University-Tampa,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,,,,59417,,
450298.0,Strayer University-Delaware,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
450298.0,Strayer University-Delaware,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
450298.0,Strayer University-Delaware,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
450298.0,Strayer University-Delaware,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
450298.0,Strayer University-Delaware,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
450298.0,Strayer University-Delaware,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
450298.0,Strayer University-Delaware,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
450298.0,Strayer University-Delaware,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
450377.0,Strayer University-Alabama,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
450377.0,Strayer University-Alabama,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
450377.0,Strayer University-Alabama,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
450377.0,Strayer University-Alabama,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
450377.0,Strayer University-Alabama,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
450377.0,Strayer University-Alabama,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
450377.0,Strayer University-Alabama,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
450377.0,Strayer University-Alabama,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
450571.0,Rasmussen University-Wisconsin,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,89809,,
450933.0,Columbia Southern University,"Private, for-profit",1507,Quality Control and Safety Technologies/Technicians.,5,Master's Degree,,79983,68880,78451,87712,86136,94061
450933.0,Columbia Southern University,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,58501,56234,51784,61993,59189,62524
450933.0,Columbia Southern University,"Private, for-profit",4303,Homeland Security.,5,Master's Degree,,75707,71473,73060,85364,78906,83721
450933.0,Columbia Southern University,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,57300,61516,75520,63643,68234,80102
450933.0,Columbia Southern University,"Private, for-profit",5122,Public Health.,5,Master's Degree,,43677,,,58278,,
450933.0,Columbia Southern University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,60526,58990,59493,70859,65804,75617
450979.0,Trident University International,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,81267,68219,77093,82072,,92779
450979.0,Trident University International,"Private, for-profit",1301,"Education, General.",5,Master's Degree,,50835,52107,52248,52034,58901,84119
450979.0,Trident University International,"Private, for-profit",4303,Homeland Security.,5,Master's Degree,,61606,,,80862,,
450979.0,Trident University International,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",5,Master's Degree,,63645,,,54981,,93986
450979.0,Trident University International,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,62766,59045,44363,83323,59569,65777
450979.0,Trident University International,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,65055,64990,73938,78502,70901,87755
450979.0,Trident University International,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,50155,,,65184,,
451103.0,Miami Regional University,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
451103.0,Miami Regional University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,71988,,,79261,,
451103.0,Miami Regional University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
451510.0,Charleston School of Law,"Private, for-profit",2299,"Legal Professions and Studies, Other.",5,Master's Degree,,,,,,,
453163.0,Strayer University-North Carolina,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
453163.0,Strayer University-North Carolina,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
453163.0,Strayer University-North Carolina,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
453163.0,Strayer University-North Carolina,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
453163.0,Strayer University-North Carolina,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
453163.0,Strayer University-North Carolina,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
453163.0,Strayer University-North Carolina,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
453163.0,Strayer University-North Carolina,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
453215.0,Strayer University-New Jersey,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
453215.0,Strayer University-New Jersey,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
453215.0,Strayer University-New Jersey,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
453215.0,Strayer University-New Jersey,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
453215.0,Strayer University-New Jersey,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
453215.0,Strayer University-New Jersey,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
453215.0,Strayer University-New Jersey,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
453215.0,Strayer University-New Jersey,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
454227.0,Chamberlain University-Illinois,"Private, for-profit",5122,Public Health.,5,Master's Degree,,,,,68487,,
454227.0,Chamberlain University-Illinois,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,93445,90893,97074,104394,104363,117047
454227.0,Chamberlain University-Illinois,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
454689.0,Taft University System,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,,,,,,
454689.0,Taft University System,"Private, for-profit",1301,"Education, General.",5,Master's Degree,,,,,,,
454689.0,Taft University System,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
454689.0,Taft University System,"Private, for-profit",2202,Legal Research and Advanced Professional Studies.,5,Master's Degree,,,,,,,
454689.0,Taft University System,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
454689.0,Taft University System,"Private, for-profit",5216,Taxation.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",1102,Computer Programming.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,,,,52040,,
454829.0,Aspen University,"Private, for-profit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,81678,,,97705,,
454829.0,Aspen University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,89164,,
454829.0,Aspen University,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",5208,Finance and Financial Management Services.,5,Master's Degree,,,,,,,
454829.0,Aspen University,"Private, for-profit",5212,Management Information Systems and Services.,5,Master's Degree,,,,,,,
454856.0,Denver College of Nursing,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,94554,,
455178.0,Daoist Traditions College of Chinese Medical Arts,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,5,Master's Degree,,,,,15778,,
456621.0,Strayer University-West Virginia,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
456621.0,Strayer University-West Virginia,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
456621.0,Strayer University-West Virginia,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
456621.0,Strayer University-West Virginia,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
456621.0,Strayer University-West Virginia,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
456621.0,Strayer University-West Virginia,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
456621.0,Strayer University-West Virginia,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
456621.0,Strayer University-West Virginia,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
457299.0,Angeles College,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
457688.0,American Business and Technology University,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,,,
458210.0,West Coast University-Orange County,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,54666,63005,70599,59511,,65929
458210.0,West Coast University-Orange County,"Private, for-profit",5122,Public Health.,5,Master's Degree,,,,,60316,,
458210.0,West Coast University-Orange County,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,110302,108331,94530,128308,,140067
458885.0,Strayer University-Arkansas,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
458885.0,Strayer University-Arkansas,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,86262,,,87435,,
458885.0,Strayer University-Arkansas,"Private, for-profit",1304,Educational Administration and Supervision.,5,Master's Degree,,41124,40896,41354,47858,45764,51489
458885.0,Strayer University-Arkansas,"Private, for-profit",4404,Public Administration.,5,Master's Degree,,44452,43857,48066,49512,55281,60858
458885.0,Strayer University-Arkansas,"Private, for-profit",5107,Health and Medical Administrative Services.,5,Master's Degree,,41635,41087,44776,46948,48777,55397
458885.0,Strayer University-Arkansas,"Private, for-profit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,54989,56911,58199,64745,65830,72657
458885.0,Strayer University-Arkansas,"Private, for-profit",5203,Accounting and Related Services.,5,Master's Degree,,54322,52107,53226,61183,60268,69196
458885.0,Strayer University-Arkansas,"Private, for-profit",5210,Human Resources Management and Services.,5,Master's Degree,,49081,46603,46840,52378,55030,62460
458919.0,Strayer University-Georgia,"Private, for-profit",1104,Information Science/Studies.,5,Master's Degree,,72151,71255,75477,71873,87889,94667
