UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
181002.0,Creighton University,"Romance Languages, Literatures, and Linguistics.",,
181002.0,Creighton University,"Classics and Classical Languages, Literatures, and Linguistics.",,
181002.0,Creighton University,Non-Professional General Legal Studies (Undergraduate).,,
181002.0,Creighton University,"English Language and Literature, General.",,
181002.0,Creighton University,"Liberal Arts and Sciences, General Studies and Humanities.",,
181002.0,Creighton University,"Biology, General.",,15648.0
181002.0,Creighton University,"Physiology, Pathology and Related Sciences.",,
181002.0,Creighton University,Neurobiology and Neurosciences.,21053.0,
181002.0,Creighton University,Mathematics.,,
181002.0,Creighton University,Peace Studies and Conflict Resolution.,,
181002.0,Creighton University,Classical and Ancient Studies.,,
181002.0,Creighton University,Sustainability Studies.,,
181002.0,Creighton University,Health and Physical Education/Fitness.,,23398.0
181002.0,Creighton University,Philosophy.,,
181002.0,Creighton University,Theological and Ministerial Studies.,,
181002.0,Creighton University,Chemistry.,,16304.0
181002.0,Creighton University,Physics.,,
181002.0,Creighton University,"Psychology, General.",,24111.0
181002.0,Creighton University,Research and Experimental Psychology.,,
181002.0,Creighton University,Social Work.,,
181002.0,Creighton University,Anthropology.,,
181002.0,Creighton University,Economics.,,47149.0
181002.0,Creighton University,International Relations and National Security Studies.,,
181002.0,Creighton University,Political Science and Government.,,
181002.0,Creighton University,Sociology.,25769.0,
181002.0,Creighton University,Design and Applied Arts.,,
181002.0,Creighton University,Drama/Theatre Arts and Stagecraft.,,
181002.0,Creighton University,Fine and Studio Arts.,,
181002.0,Creighton University,Music.,,
181002.0,Creighton University,"Health Services/Allied Health/Health Sciences, General.",29210.0,
181002.0,Creighton University,Dental Support Services and Allied Professions.,,
181002.0,Creighton University,Health and Medical Administrative Services.,20565.0,40253.0
181002.0,Creighton University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
181002.0,Creighton University,Public Health.,,
181002.0,Creighton University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",29533.0,64954.0
181002.0,Creighton University,"Business Administration, Management and Operations.",27124.0,46316.0
181002.0,Creighton University,Accounting and Related Services.,,58537.0
181002.0,Creighton University,Finance and Financial Management Services.,,54080.0
181002.0,Creighton University,International Business.,,
181002.0,Creighton University,Management Sciences and Quantitative Methods.,,
181002.0,Creighton University,Marketing.,,51497.0
181002.0,Creighton University,History.,,
181020.0,Doane University,Natural Resources Conservation and Research.,,
181020.0,Doane University,Communication and Media Studies.,,
181020.0,Doane University,Journalism.,,
181020.0,Doane University,"Public Relations, Advertising, and Applied Communication.",30509.0,
181020.0,Doane University,"Computer and Information Sciences, General.",30783.0,
181020.0,Doane University,Information Science/Studies.,,
181020.0,Doane University,Computer Science.,,
181020.0,Doane University,Special Education and Teaching.,,
181020.0,Doane University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
181020.0,Doane University,"Teacher Education and Professional Development, Specific Subject Areas.",,
181020.0,Doane University,Teaching English or French as a Second or Foreign Language.,,
181020.0,Doane University,"Engineering, General.",,
181020.0,Doane University,Engineering Physics.,,
181020.0,Doane University,"Germanic Languages, Literatures, and Linguistics.",,
181020.0,Doane University,"Romance Languages, Literatures, and Linguistics.",,
181020.0,Doane University,Non-Professional General Legal Studies (Undergraduate).,,
181020.0,Doane University,Legal Support Services.,,
181020.0,Doane University,"English Language and Literature, General.",,
181020.0,Doane University,"Liberal Arts and Sciences, General Studies and Humanities.",32711.0,
181020.0,Doane University,"Biology, General.",,
181020.0,Doane University,"Biochemistry, Biophysics and Molecular Biology.",,
181020.0,Doane University,Mathematics.,,
181020.0,Doane University,"Multi-/Interdisciplinary Studies, General.",25876.0,
181020.0,Doane University,International/Global Studies.,,
181020.0,Doane University,Health and Physical Education/Fitness.,,
181020.0,Doane University,Philosophy.,,
181020.0,Doane University,Religion/Religious Studies.,,
181020.0,Doane University,Theological and Ministerial Studies.,,
181020.0,Doane University,Chemistry.,,
181020.0,Doane University,Physics.,,
181020.0,Doane University,"Psychology, General.",,17424.0
181020.0,Doane University,Criminal Justice and Corrections.,,
181020.0,Doane University,"Human Services, General.",34543.0,30370.0
181020.0,Doane University,Public Administration.,,
181020.0,Doane University,"Social Sciences, General.",,
181020.0,Doane University,Economics.,,
181020.0,Doane University,International Relations and National Security Studies.,,
181020.0,Doane University,Political Science and Government.,,
181020.0,Doane University,Sociology.,,29611.0
181020.0,Doane University,Design and Applied Arts.,,
181020.0,Doane University,Drama/Theatre Arts and Stagecraft.,,
181020.0,Doane University,Film/Video and Photographic Arts.,,
181020.0,Doane University,Fine and Studio Arts.,,
181020.0,Doane University,Music.,,
181020.0,Doane University,"Health Services/Allied Health/Health Sciences, General.",25370.0,
181020.0,Doane University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",36100.0,
181020.0,Doane University,"Health Professions and Related Clinical Sciences, Other.",,
181020.0,Doane University,"Business Administration, Management and Operations.",27110.0,40324.0
181020.0,Doane University,Accounting and Related Services.,27836.0,47127.0
181020.0,Doane University,Management Information Systems and Services.,,
181020.0,Doane University,History.,,
181127.0,Hastings College,Communication and Media Studies.,,
181127.0,Hastings College,Journalism.,,
181127.0,Hastings College,"Public Relations, Advertising, and Applied Communication.",,
181127.0,Hastings College,Publishing.,,
181127.0,Hastings College,Computer Science.,,
181127.0,Hastings College,Computer Software and Media Applications.,,
181127.0,Hastings College,Special Education and Teaching.,,
181127.0,Hastings College,"Teacher Education and Professional Development, Specific Levels and Methods.",,35612.0
181127.0,Hastings College,"Teacher Education and Professional Development, Specific Subject Areas.",,
181127.0,Hastings College,"Linguistic, Comparative, and Related Language Studies and Services.",,
181127.0,Hastings College,"Germanic Languages, Literatures, and Linguistics.",,
181127.0,Hastings College,"Romance Languages, Literatures, and Linguistics.",,
181127.0,Hastings College,"English Language and Literature, General.",,
181127.0,Hastings College,"Biology, General.",,
181127.0,Hastings College,"Biochemistry, Biophysics and Molecular Biology.",,
181127.0,Hastings College,Zoology/Animal Biology.,,
181127.0,Hastings College,Mathematics.,,
181127.0,Hastings College,"Mathematics and Statistics, Other.",,
181127.0,Hastings College,"Multi/Interdisciplinary Studies, Other.",,
181127.0,Hastings College,"Parks, Recreation and Leisure Facilities Management.",,
181127.0,Hastings College,Health and Physical Education/Fitness.,27436.0,
181127.0,Hastings College,Philosophy.,,
181127.0,Hastings College,Religion/Religious Studies.,,
181127.0,Hastings College,Chemistry.,,
181127.0,Hastings College,Physics.,,
181127.0,Hastings College,"Psychology, General.",,
181127.0,Hastings College,Criminology.,,
181127.0,Hastings College,Economics.,,
181127.0,Hastings College,Political Science and Government.,,
181127.0,Hastings College,Sociology.,21584.0,28360.0
181127.0,Hastings College,Drama/Theatre Arts and Stagecraft.,,
181127.0,Hastings College,Fine and Studio Arts.,,
181127.0,Hastings College,Music.,,
181127.0,Hastings College,Health and Medical Administrative Services.,,
181127.0,Hastings College,"Business/Commerce, General.",,
181127.0,Hastings College,"Business Administration, Management and Operations.",,38673.0
181127.0,Hastings College,Accounting and Related Services.,,
181127.0,Hastings College,Hospitality Administration/Management.,,
181127.0,Hastings College,Human Resources Management and Services.,,
181127.0,Hastings College,Marketing.,,42585.0
181127.0,Hastings College,History.,,
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Health Services/Allied Health/Health Sciences, General.",,
181297.0,Nebraska Methodist College of Nursing & Allied Health,Health and Medical Administrative Services.,,
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",35721.0,62989.0
181330.0,Midland University,Communication and Media Studies.,,
181330.0,Midland University,"Education, General.",27202.0,38049.0
181330.0,Midland University,Special Education and Teaching.,,
181330.0,Midland University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
181330.0,Midland University,"Teacher Education and Professional Development, Specific Subject Areas.",,
181330.0,Midland University,"Education, Other.",,
181330.0,Midland University,"English Language and Literature, General.",,
181330.0,Midland University,"Liberal Arts and Sciences, General Studies and Humanities.",,
181330.0,Midland University,"Biology, General.",,
181330.0,Midland University,Mathematics.,,
181330.0,Midland University,Natural Sciences.,,
181330.0,Midland University,Health and Physical Education/Fitness.,,28493.0
181330.0,Midland University,"Philosophy and Religious Studies, General.",,
181330.0,Midland University,Pastoral Counseling and Specialized Ministries.,,
181330.0,Midland University,"Psychology, General.",,
181330.0,Midland University,Criminal Justice and Corrections.,,30115.0
181330.0,Midland University,"Human Services, General.",,
181330.0,Midland University,"Social Sciences, General.",,
181330.0,Midland University,Sociology.,,
181330.0,Midland University,Fine and Studio Arts.,,
181330.0,Midland University,"Arts, Entertainment,and Media Management.",,
181330.0,Midland University,Allied Health and Medical Assisting Services.,,
181330.0,Midland University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
181330.0,Midland University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",33786.0,63634.0
181330.0,Midland University,"Business/Commerce, General.",,40844.0
181330.0,Midland University,"Business Administration, Management and Operations.",28743.0,
181330.0,Midland University,Accounting and Related Services.,,
181330.0,Midland University,Marketing.,,
181330.0,Midland University,History.,,
181446.0,Nebraska Wesleyan University,"Ethnic, Cultural Minority, Gender, and Group Studies.",,
181446.0,Nebraska Wesleyan University,Communication and Media Studies.,,32428.0
181446.0,Nebraska Wesleyan University,"Public Relations, Advertising, and Applied Communication.",,
181446.0,Nebraska Wesleyan University,Computer Science.,,
181446.0,Nebraska Wesleyan University,Special Education and Teaching.,,
181446.0,Nebraska Wesleyan University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
181446.0,Nebraska Wesleyan University,"Teacher Education and Professional Development, Specific Subject Areas.",,
181446.0,Nebraska Wesleyan University,"Linguistic, Comparative, and Related Language Studies and Services.",,
181446.0,Nebraska Wesleyan University,"Germanic Languages, Literatures, and Linguistics.",,
181446.0,Nebraska Wesleyan University,"Romance Languages, Literatures, and Linguistics.",,
181446.0,Nebraska Wesleyan University,"English Language and Literature, General.",,
181446.0,Nebraska Wesleyan University,"Liberal Arts and Sciences, General Studies and Humanities.",,
181446.0,Nebraska Wesleyan University,"Biology, General.",,
181446.0,Nebraska Wesleyan University,"Biochemistry, Biophysics and Molecular Biology.",,
181446.0,Nebraska Wesleyan University,Mathematics.,,
181446.0,Nebraska Wesleyan University,Systems Science and Theory.,,
181446.0,Nebraska Wesleyan University,International/Global Studies.,,
181446.0,Nebraska Wesleyan University,Health and Physical Education/Fitness.,,22771.0
181446.0,Nebraska Wesleyan University,Philosophy.,,
181446.0,Nebraska Wesleyan University,Religion/Religious Studies.,,
181446.0,Nebraska Wesleyan University,Chemistry.,,
181446.0,Nebraska Wesleyan University,Physics.,,
181446.0,Nebraska Wesleyan University,"Psychology, General.",,28546.0
181446.0,Nebraska Wesleyan University,Criminal Justice and Corrections.,,
181446.0,Nebraska Wesleyan University,Social Work.,,36757.0
181446.0,Nebraska Wesleyan University,Economics.,,
181446.0,Nebraska Wesleyan University,Political Science and Government.,,
181446.0,Nebraska Wesleyan University,Sociology.,,
181446.0,Nebraska Wesleyan University,"Social Sciences, Other.",,
181446.0,Nebraska Wesleyan University,Drama/Theatre Arts and Stagecraft.,,23014.0
181446.0,Nebraska Wesleyan University,Fine and Studio Arts.,,
181446.0,Nebraska Wesleyan University,Music.,,
181446.0,Nebraska Wesleyan University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
181446.0,Nebraska Wesleyan University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",29175.0,68045.0
181446.0,Nebraska Wesleyan University,"Business/Commerce, General.",23380.0,41139.0
181446.0,Nebraska Wesleyan University,Accounting and Related Services.,,
181446.0,Nebraska Wesleyan University,International Business.,,
181446.0,Nebraska Wesleyan University,"Business, Management, Marketing, and Related Support Services, Other.",,
181446.0,Nebraska Wesleyan University,History.,,
181543.0,Summit Christian College,Bible/Biblical Studies.,,
181543.0,Summit Christian College,Theological and Ministerial Studies.,,
181604.0,College of Saint Mary,Special Education and Teaching.,,
181604.0,College of Saint Mary,"Teacher Education and Professional Development, Specific Levels and Methods.",,
181604.0,College of Saint Mary,"Teacher Education and Professional Development, Specific Subject Areas.",,
181604.0,College of Saint Mary,Legal Support Services.,,
181604.0,College of Saint Mary,"English Language and Literature, General.",,
181604.0,College of Saint Mary,"Liberal Arts and Sciences, General Studies and Humanities.",,
181604.0,College of Saint Mary,"Biology, General.",,
181604.0,College of Saint Mary,Mathematics.,,
181604.0,College of Saint Mary,Health and Physical Education/Fitness.,,
181604.0,College of Saint Mary,Theological and Ministerial Studies.,,
181604.0,College of Saint Mary,Physical Sciences.,,
181604.0,College of Saint Mary,Chemistry.,,
181604.0,College of Saint Mary,Biology Technician/Biotechnology Laboratory Technician.,,
181604.0,College of Saint Mary,"Psychology, General.",,
181604.0,College of Saint Mary,"Clinical, Counseling and Applied Psychology.",,
181604.0,College of Saint Mary,Fine and Studio Arts.,,
181604.0,College of Saint Mary,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
181604.0,College of Saint Mary,Health/Medical Preparatory Programs.,,
181604.0,College of Saint Mary,Medicine.,,
181604.0,College of Saint Mary,Rehabilitation and Therapeutic Professions.,29220.0,
181604.0,College of Saint Mary,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37832.0,58028.0
181604.0,College of Saint Mary,"Business Administration, Management and Operations.",,
181738.0,Union College,Communication and Media Studies.,,
181738.0,Union College,"Computer and Information Sciences, General.",,
181738.0,Union College,"Teacher Education and Professional Development, Specific Levels and Methods.",,41431.0
181738.0,Union College,"Teacher Education and Professional Development, Specific Subject Areas.",24191.0,
181738.0,Union College,"Linguistic, Comparative, and Related Language Studies and Services.",,
181738.0,Union College,"English Language and Literature, General.",,
181738.0,Union College,"Liberal Arts and Sciences, General Studies and Humanities.",,
181738.0,Union College,"Biology, General.",,
181738.0,Union College,Mathematics.,,
181738.0,Union College,Health and Physical Education/Fitness.,,
181738.0,Union College,Bible/Biblical Studies.,,
181738.0,Union College,Theological and Ministerial Studies.,,
181738.0,Union College,Chemistry.,,
181738.0,Union College,Physics.,,
181738.0,Union College,"Psychology, General.",,
181738.0,Union College,Social Work.,,
181738.0,Union College,International Relations and National Security Studies.,,
181738.0,Union College,"Social Sciences, Other.",,
181738.0,Union College,Design and Applied Arts.,,
181738.0,Union College,Music.,,
181738.0,Union College,"Health Services/Allied Health/Health Sciences, General.",,
181738.0,Union College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
181738.0,Union College,Clinical/Medical Laboratory Science/Research and Allied Professions.,,
181738.0,Union College,Public Health.,,
181738.0,Union College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,62364.0
181738.0,Union College,"Business Administration, Management and Operations.",26934.0,40587.0
181738.0,Union College,International Business.,,
181738.0,Union College,History.,,
181853.0,York University,Communication and Media Studies.,,
181853.0,York University,Special Education and Teaching.,,
181853.0,York University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
181853.0,York University,"Teacher Education and Professional Development, Specific Subject Areas.",,
181853.0,York University,"Engineering Technology, General.",,
181853.0,York University,"English Language and Literature, General.",,
181853.0,York University,"Liberal Arts and Sciences, General Studies and Humanities.",,
181853.0,York University,"Biology, General.",,
181853.0,York University,Mathematics.,,
181853.0,York University,Religion/Religious Studies.,,
181853.0,York University,Bible/Biblical Studies.,,
181853.0,York University,Pastoral Counseling and Specialized Ministries.,,
181853.0,York University,Chemistry.,,
181853.0,York University,"Psychology, General.",,
181853.0,York University,Criminal Justice and Corrections.,,
181853.0,York University,Music.,,
181853.0,York University,"Business Administration, Management and Operations.",,26695.0
181853.0,York University,Accounting and Related Services.,,
181853.0,York University,Business/Corporate Communications.,,
181853.0,York University,History.,,
182458.0,Sierra Nevada University,Natural Resources Conservation and Research.,,
182458.0,Sierra Nevada University,"Computer and Information Sciences, General.",,
182458.0,Sierra Nevada University,Rhetoric and Composition/Writing Studies.,,
182458.0,Sierra Nevada University,"English Language and Literature/Letters, Other.",,
182458.0,Sierra Nevada University,"Liberal Arts and Sciences, General Studies and Humanities.",,
182458.0,Sierra Nevada University,"Biology, General.",,
182458.0,Sierra Nevada University,"Ecology, Evolution, Systematics, and Population Biology.",,
182458.0,Sierra Nevada University,"Multi-/Interdisciplinary Studies, General.",,28090.0
182458.0,Sierra Nevada University,International/Global Studies.,,
182458.0,Sierra Nevada University,"Psychology, General.",23705.0,
182458.0,Sierra Nevada University,Fine and Studio Arts.,,
182458.0,Sierra Nevada University,"Business Administration, Management and Operations.",,
182458.0,Sierra Nevada University,Accounting and Related Services.,,
182458.0,Sierra Nevada University,Entrepreneurial and Small Business Operations.,,
182458.0,Sierra Nevada University,Finance and Financial Management Services.,,
182458.0,Sierra Nevada University,Hospitality Administration/Management.,,
182458.0,Sierra Nevada University,International Business.,,
182458.0,Sierra Nevada University,Marketing.,,45384.0
182634.0,Colby-Sawyer College,Natural Resources Conservation and Research.,,30429.0
182634.0,Colby-Sawyer College,Communication and Media Studies.,,
182634.0,Colby-Sawyer College,"Teacher Education and Professional Development, Specific Levels and Methods.",,26887.0
182634.0,Colby-Sawyer College,"Teacher Education and Professional Development, Specific Subject Areas.",,
182634.0,Colby-Sawyer College,"Human Development, Family Studies, and Related Services.",,
182634.0,Colby-Sawyer College,"English Language and Literature, General.",,
182634.0,Colby-Sawyer College,Rhetoric and Composition/Writing Studies.,,
182634.0,Colby-Sawyer College,"Liberal Arts and Sciences, General Studies and Humanities.",,
182634.0,Colby-Sawyer College,"Biology, General.",,32608.0
182634.0,Colby-Sawyer College,"Multi-/Interdisciplinary Studies, General.",,29230.0
182634.0,Colby-Sawyer College,Sustainability Studies.,,
182634.0,Colby-Sawyer College,"Multi/Interdisciplinary Studies, Other.",,
182634.0,Colby-Sawyer College,Health and Physical Education/Fitness.,22637.0,27433.0
182634.0,Colby-Sawyer College,Leisure and Recreational Activities.,,
182634.0,Colby-Sawyer College,Philosophy.,,
182634.0,Colby-Sawyer College,"Psychology, General.",,36758.0
182634.0,Colby-Sawyer College,Sociology.,,
182634.0,Colby-Sawyer College,"Social Sciences, Other.",,
182634.0,Colby-Sawyer College,Design and Applied Arts.,,
182634.0,Colby-Sawyer College,Fine and Studio Arts.,,
182634.0,Colby-Sawyer College,Health and Medical Administrative Services.,,
182634.0,Colby-Sawyer College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
182634.0,Colby-Sawyer College,Public Health.,,34766.0
182634.0,Colby-Sawyer College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",24036.0,65248.0
182634.0,Colby-Sawyer College,"Business Administration, Management and Operations.",27514.0,41434.0
182634.0,Colby-Sawyer College,Accounting and Related Services.,,
182634.0,Colby-Sawyer College,History.,,
182670.0,Dartmouth College,Natural Resources Conservation and Research.,,35621.0
182670.0,Dartmouth College,Area Studies.,,47302.0
182670.0,Dartmouth College,"Ethnic, Cultural Minority, Gender, and Group Studies.",,34587.0
182670.0,Dartmouth College,Computer Science.,,111259.0
182670.0,Dartmouth College,"Engineering, General.",,58277.0
182670.0,Dartmouth College,Biomedical/Medical Engineering.,,
182670.0,Dartmouth College,Engineering Physics.,,
182670.0,Dartmouth College,Engineering Science.,,76341.0
182670.0,Dartmouth College,"Linguistic, Comparative, and Related Language Studies and Services.",,
182670.0,Dartmouth College,"East Asian Languages, Literatures, and Linguistics.",,
182670.0,Dartmouth College,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",,
182670.0,Dartmouth College,"Germanic Languages, Literatures, and Linguistics.",,
182670.0,Dartmouth College,"Romance Languages, Literatures, and Linguistics.",,
182670.0,Dartmouth College,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",,
182670.0,Dartmouth College,"Classics and Classical Languages, Literatures, and Linguistics.",,
182670.0,Dartmouth College,"Foreign Languages, Literatures, and Linguistics, Other.",,
182670.0,Dartmouth College,"English Language and Literature, General.",,39770.0
182670.0,Dartmouth College,Rhetoric and Composition/Writing Studies.,,
182670.0,Dartmouth College,"Liberal Arts and Sciences, General Studies and Humanities.",,
182670.0,Dartmouth College,"Biology, General.",,36770.0
182670.0,Dartmouth College,"Biochemistry, Biophysics and Molecular Biology.",,
182670.0,Dartmouth College,Cell/Cellular Biology and Anatomical Sciences.,,
182670.0,Dartmouth College,"Ecology, Evolution, Systematics, and Population Biology.",,
182670.0,Dartmouth College,Neurobiology and Neurosciences.,,37949.0
182670.0,Dartmouth College,Mathematics.,,76013.0
182670.0,Dartmouth College,Statistics.,,
182670.0,Dartmouth College,"Mathematics and Statistics, Other.",,
182670.0,Dartmouth College,Classical and Ancient Studies.,,
182670.0,Dartmouth College,Cognitive Science.,,
182670.0,Dartmouth College,"Multi/Interdisciplinary Studies, Other.",,
182670.0,Dartmouth College,Philosophy.,,
182670.0,Dartmouth College,Religion/Religious Studies.,,
182670.0,Dartmouth College,Astronomy and Astrophysics.,,
182670.0,Dartmouth College,Chemistry.,,
182670.0,Dartmouth College,Geological and Earth Sciences/Geosciences.,,
182670.0,Dartmouth College,Physics.,,
182670.0,Dartmouth College,"Psychology, General.",,45057.0
182670.0,Dartmouth College,Research and Experimental Psychology.,,
182670.0,Dartmouth College,Anthropology.,,44153.0
182670.0,Dartmouth College,Economics.,,85069.0
182670.0,Dartmouth College,Geography and Cartography.,,40623.0
182670.0,Dartmouth College,Political Science and Government.,,57095.0
182670.0,Dartmouth College,Sociology.,,49859.0
182670.0,Dartmouth College,Drama/Theatre Arts and Stagecraft.,,
182670.0,Dartmouth College,Film/Video and Photographic Arts.,,37647.0
182670.0,Dartmouth College,Fine and Studio Arts.,,35235.0
182670.0,Dartmouth College,Music.,,
182670.0,Dartmouth College,History.,,42685.0
182795.0,Franklin Pierce University,Natural Resources Conservation and Research.,,
182795.0,Franklin Pierce University,Area Studies.,,
182795.0,Franklin Pierce University,Communication and Media Studies.,,22241.0
182795.0,Franklin Pierce University,"Public Relations, Advertising, and Applied Communication.",,
182795.0,Franklin Pierce University,Graphic Communications.,,
182795.0,Franklin Pierce University,"Computer and Information Sciences, General.",,
182795.0,Franklin Pierce University,"Education, General.",,
182795.0,Franklin Pierce University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
182795.0,Franklin Pierce University,"English Language and Literature, General.",,
182795.0,Franklin Pierce University,"Biology, General.",,
182795.0,Franklin Pierce University,Mathematics.,,
182795.0,Franklin Pierce University,"Multi-/Interdisciplinary Studies, General.",,
182795.0,Franklin Pierce University,Health and Physical Education/Fitness.,,31746.0
182795.0,Franklin Pierce University,"Psychology, General.",,29690.0
182795.0,Franklin Pierce University,Criminal Justice and Corrections.,,43102.0
182795.0,Franklin Pierce University,"Human Services, General.",36034.0,
182795.0,Franklin Pierce University,Social Work.,,
182795.0,Franklin Pierce University,Anthropology.,,
182795.0,Franklin Pierce University,Political Science and Government.,,
182795.0,Franklin Pierce University,Fine and Studio Arts.,,
182795.0,Franklin Pierce University,Music.,,
182795.0,Franklin Pierce University,"Arts, Entertainment,and Media Management.",,
182795.0,Franklin Pierce University,"Health Services/Allied Health/Health Sciences, General.",,27218.0
182795.0,Franklin Pierce University,Health and Medical Administrative Services.,24630.0,
182795.0,Franklin Pierce University,Public Health.,,
182795.0,Franklin Pierce University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",31482.0,74031.0
182795.0,Franklin Pierce University,"Business Administration, Management and Operations.",,47669.0
182795.0,Franklin Pierce University,Accounting and Related Services.,26125.0,45420.0
182795.0,Franklin Pierce University,Marketing.,29453.0,45164.0
182795.0,Franklin Pierce University,History.,,
182917.0,Magdalen College,"Liberal Arts and Sciences, General Studies and Humanities.",23512.0,23330.0
182980.0,New England College,Natural Resources Conservation and Research.,,
182980.0,New England College,Communication and Media Studies.,,
182980.0,New England College,Journalism.,,
182980.0,New England College,"Communication, Journalism, and Related Programs, Other.",,
182980.0,New England College,"Computer and Information Sciences, General.",,
182980.0,New England College,Computer/Information Technology Administration and Management.,,
182980.0,New England College,"Education, General.",,
182980.0,New England College,Special Education and Teaching.,,
182980.0,New England College,"Teacher Education and Professional Development, Specific Levels and Methods.",,
182980.0,New England College,"Teacher Education and Professional Development, Specific Subject Areas.",,
182980.0,New England College,"Engineering, General.",,
182980.0,New England College,"English Language and Literature, General.",,
182980.0,New England College,Rhetoric and Composition/Writing Studies.,,
182980.0,New England College,"Liberal Arts and Sciences, General Studies and Humanities.",,
182980.0,New England College,"Biology, General.",,
182980.0,New England College,Mathematics.,,
182980.0,New England College,Biological and Physical Sciences.,,
182980.0,New England College,Sustainability Studies.,,
182980.0,New England College,"Parks, Recreation and Leisure Facilities Management.",,
182980.0,New England College,Health and Physical Education/Fitness.,,
182980.0,New England College,Outdoor Education.,,
182980.0,New England College,Leisure and Recreational Activities.,,
182980.0,New England College,Philosophy.,,
182980.0,New England College,"Psychology, General.",38707.0,
182980.0,New England College,"Clinical, Counseling and Applied Psychology.",,
182980.0,New England College,Criminal Justice and Corrections.,30819.0,35436.0
182980.0,New England College,Fire Protection.,,
182980.0,New England College,Homeland Security.,,
182980.0,New England College,"Human Services, General.",36576.0,
182980.0,New England College,"Social Sciences, General.",,
182980.0,New England College,Economics.,,
182980.0,New England College,International Relations and National Security Studies.,,
182980.0,New England College,Political Science and Government.,,
182980.0,New England College,Sociology.,,
182980.0,New England College,Design and Applied Arts.,,27112.0
182980.0,New England College,Drama/Theatre Arts and Stagecraft.,,
182980.0,New England College,Film/Video and Photographic Arts.,,22633.0
182980.0,New England College,Fine and Studio Arts.,27535.0,24871.0
182980.0,New England College,Health and Medical Administrative Services.,,33990.0
182980.0,New England College,Mental and Social Health Services and Allied Professions.,,
182980.0,New England College,Medical Illustration and Informatics.,,
182980.0,New England College,"Business Administration, Management and Operations.",31067.0,49979.0
182980.0,New England College,Accounting and Related Services.,31173.0,45831.0
182980.0,New England College,Finance and Financial Management Services.,,
182980.0,New England College,Hospitality Administration/Management.,,
182980.0,New England College,Human Resources Management and Services.,,
182980.0,New England College,International Business.,,
182980.0,New England College,Management Sciences and Quantitative Methods.,,
182980.0,New England College,Marketing.,,
182980.0,New England College,History.,,
183026.0,Southern New Hampshire University,Natural Resources Conservation and Research.,32493.0,39593.0
183026.0,Southern New Hampshire University,"Radio, Television, and Digital Communication.",,
183026.0,Southern New Hampshire University,"Public Relations, Advertising, and Applied Communication.",29343.0,40928.0
183026.0,Southern New Hampshire University,"Computer and Information Sciences, General.",36658.0,54280.0
183026.0,Southern New Hampshire University,Computer Science.,32553.0,
183026.0,Southern New Hampshire University,Computer Software and Media Applications.,30398.0,30070.0
183026.0,Southern New Hampshire University,Culinary Arts and Related Services.,,37855.0
183026.0,Southern New Hampshire University,"Education, General.",,28348.0
183026.0,Southern New Hampshire University,Special Education and Teaching.,,
183026.0,Southern New Hampshire University,"Teacher Education and Professional Development, Specific Levels and Methods.",,30647.0
183026.0,Southern New Hampshire University,"Teacher Education and Professional Development, Specific Subject Areas.",,
183026.0,Southern New Hampshire University,"Aerospace, Aeronautical and Astronautical Engineering.",,
183026.0,Southern New Hampshire University,Mechanical Engineering.,,
183026.0,Southern New Hampshire University,"Human Development, Family Studies, and Related Services.",,
183026.0,Southern New Hampshire University,"English Language and Literature, General.",32881.0,33843.0
183026.0,Southern New Hampshire University,Rhetoric and Composition/Writing Studies.,33806.0,26207.0
183026.0,Southern New Hampshire University,"Liberal Arts and Sciences, General Studies and Humanities.",31158.0,48678.0
183026.0,Southern New Hampshire University,Mathematics.,30577.0,48557.0
183026.0,Southern New Hampshire University,Accounting and Computer Science.,,
183026.0,Southern New Hampshire University,Cultural Studies/Critical Theory and Analysis.,,
