UNITID,INSTNM,CIPDESC,Avg_Student_Debt,Earnings_1Yr
447458.0,SAE Expression College,Film/Video and Photographic Arts.,,
447935.0,ATA College,"Practical Nursing, Vocational Nursing and Nursing Assistants.",,
448239.0,Careers Unlimited,Dental Support Services and Allied Professions.,28143.0,44078.0
448354.0,Eastern International College-Belleville,"Allied Health Diagnostic, Intervention, and Treatment Professions.",33399.0,32553.0
448673.0,Rasmussen University-Illinois,Information Science/Studies.,26167.0,
448673.0,Rasmussen University-Illinois,Computer Systems Analysis.,,66682.0
448673.0,Rasmussen University-Illinois,Computer Science.,38542.0,56886.0
448673.0,Rasmussen University-Illinois,Computer/Information Technology Administration and Management.,42213.0,52103.0
448673.0,Rasmussen University-Illinois,Educational Administration and Supervision.,36433.0,32516.0
448673.0,Rasmussen University-Illinois,Criminal Justice and Corrections.,42183.0,39439.0
448673.0,Rasmussen University-Illinois,"Human Services, General.",43310.0,
448673.0,Rasmussen University-Illinois,"Visual and Performing Arts, General.",,
448673.0,Rasmussen University-Illinois,Design and Applied Arts.,38812.0,
448673.0,Rasmussen University-Illinois,Health and Medical Administrative Services.,40435.0,42125.0
448673.0,Rasmussen University-Illinois,Public Health.,38612.0,31854.0
448673.0,Rasmussen University-Illinois,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38967.0,66327.0
448673.0,Rasmussen University-Illinois,"Business Administration, Management and Operations.",36809.0,49340.0
448673.0,Rasmussen University-Illinois,Accounting and Related Services.,38495.0,47670.0
448673.0,Rasmussen University-Illinois,Finance and Financial Management Services.,32694.0,48056.0
448673.0,Rasmussen University-Illinois,Human Resources Management and Services.,38596.0,45188.0
448673.0,Rasmussen University-Illinois,Marketing.,37488.0,44306.0
449038.0,Strayer University-Florida,"Computer and Information Sciences, General.",41760.0,59686.0
449038.0,Strayer University-Florida,Information Science/Studies.,42699.0,66456.0
449038.0,Strayer University-Florida,Criminal Justice and Corrections.,48001.0,38520.0
449038.0,Strayer University-Florida,Economics.,,
449038.0,Strayer University-Florida,"Business/Commerce, General.",47169.0,47245.0
449038.0,Strayer University-Florida,Accounting and Related Services.,47164.0,47363.0
449038.0,Strayer University-Florida,International Business.,,
449083.0,CBT Technology Institute-Main Campus,"Business Administration, Management and Operations.",,
449339.0,American Public University System,Natural Resources Conservation and Research.,27414.0,45245.0
449339.0,American Public University System,"Computer and Information Sciences, General.",26356.0,56355.0
449339.0,American Public University System,Computer/Information Technology Administration and Management.,27906.0,63468.0
449339.0,American Public University System,"Electrical, Electronics and Communications Engineering.",,
449339.0,American Public University System,Mechanical Engineering Related Technologies/Technicians.,28118.0,51987.0
449339.0,American Public University System,"Human Development, Family Studies, and Related Services.",34640.0,27657.0
449339.0,American Public University System,Non-Professional General Legal Studies (Undergraduate).,35967.0,41598.0
449339.0,American Public University System,"English Language and Literature, General.",34003.0,34898.0
449339.0,American Public University System,"Liberal Arts and Sciences, General Studies and Humanities.",11938.0,64720.0
449339.0,American Public University System,Applied Mathematics.,29881.0,
449339.0,American Public University System,Military Science and Operational Studies.,23213.0,69340.0
449339.0,American Public University System,"Military Technologies and Applied Sciences, Other.",,
449339.0,American Public University System,Natural Sciences.,35368.0,
449339.0,American Public University System,International/Global Studies.,19636.0,56758.0
449339.0,American Public University System,Cultural Studies/Critical Theory and Analysis.,16214.0,
449339.0,American Public University System,Health and Physical Education/Fitness.,24781.0,47616.0
449339.0,American Public University System,Philosophy.,25579.0,
449339.0,American Public University System,Religion/Religious Studies.,26094.0,
449339.0,American Public University System,"Psychology, General.",32359.0,37948.0
449339.0,American Public University System,Criminal Justice and Corrections.,22950.0,49354.0
449339.0,American Public University System,Fire Protection.,25293.0,61979.0
449339.0,American Public University System,Homeland Security.,24286.0,51985.0
449339.0,American Public University System,Security Science and Technology.,31710.0,
449339.0,American Public University System,International Relations and National Security Studies.,19490.0,53980.0
449339.0,American Public University System,Political Science and Government.,24329.0,46663.0
449339.0,American Public University System,Sociology.,30841.0,39082.0
449339.0,American Public University System,Air Transportation.,,
449339.0,American Public University System,Health and Medical Administrative Services.,36122.0,
449339.0,American Public University System,Public Health.,29468.0,39321.0
449339.0,American Public University System,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",28216.0,74655.0
449339.0,American Public University System,"Health Professions and Related Clinical Sciences, Other.",18034.0,
449339.0,American Public University System,"Business Administration, Management and Operations.",24988.0,54183.0
449339.0,American Public University System,Accounting and Related Services.,34614.0,42754.0
449339.0,American Public University System,Entrepreneurial and Small Business Operations.,33000.0,47334.0
449339.0,American Public University System,Hospitality Administration/Management.,35400.0,40039.0
449339.0,American Public University System,Management Sciences and Quantitative Methods.,29984.0,
449339.0,American Public University System,Marketing.,30129.0,42993.0
449339.0,American Public University System,"General Sales, Merchandising and Related Marketing Operations.",39301.0,37227.0
449339.0,American Public University System,History.,29092.0,48988.0
449384.0,Gnomon,Graphic Communications.,,
449612.0,Louisiana Culinary Institute,Culinary Arts and Related Services.,,
449889.0,American College of Education,Health and Medical Administrative Services.,,
449889.0,American College of Education,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
449898.0,South University-Tampa,Information Science/Studies.,47362.0,39831.0
449898.0,South University-Tampa,"Psychology, General.",47750.0,26893.0
449898.0,South University-Tampa,Criminal Justice and Corrections.,48177.0,33655.0
449898.0,South University-Tampa,Health and Medical Administrative Services.,48192.0,33436.0
449898.0,South University-Tampa,Public Health.,47839.0,29498.0
449898.0,South University-Tampa,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",39647.0,65499.0
449898.0,South University-Tampa,"Business Administration, Management and Operations.",47764.0,37748.0
450298.0,Strayer University-Delaware,"Computer and Information Sciences, General.",41760.0,59686.0
450298.0,Strayer University-Delaware,Information Science/Studies.,42699.0,66456.0
450298.0,Strayer University-Delaware,Criminal Justice and Corrections.,48001.0,38520.0
450298.0,Strayer University-Delaware,Economics.,,
450298.0,Strayer University-Delaware,"Business/Commerce, General.",47169.0,47245.0
450298.0,Strayer University-Delaware,Accounting and Related Services.,47164.0,47363.0
450298.0,Strayer University-Delaware,International Business.,,
450377.0,Strayer University-Alabama,"Computer and Information Sciences, General.",41760.0,59686.0
450377.0,Strayer University-Alabama,Information Science/Studies.,42699.0,66456.0
450377.0,Strayer University-Alabama,Criminal Justice and Corrections.,48001.0,38520.0
450377.0,Strayer University-Alabama,Economics.,,
450377.0,Strayer University-Alabama,"Business/Commerce, General.",47169.0,47245.0
450377.0,Strayer University-Alabama,Accounting and Related Services.,47164.0,47363.0
450377.0,Strayer University-Alabama,International Business.,,
450571.0,Rasmussen University-Wisconsin,Information Science/Studies.,26167.0,
450571.0,Rasmussen University-Wisconsin,Computer Systems Analysis.,,66682.0
450571.0,Rasmussen University-Wisconsin,Computer Science.,38542.0,56886.0
450571.0,Rasmussen University-Wisconsin,Computer/Information Technology Administration and Management.,42213.0,52103.0
450571.0,Rasmussen University-Wisconsin,Educational Administration and Supervision.,36433.0,32516.0
450571.0,Rasmussen University-Wisconsin,Criminal Justice and Corrections.,42183.0,39439.0
450571.0,Rasmussen University-Wisconsin,"Human Services, General.",43310.0,
450571.0,Rasmussen University-Wisconsin,"Visual and Performing Arts, General.",,
450571.0,Rasmussen University-Wisconsin,Design and Applied Arts.,38812.0,
450571.0,Rasmussen University-Wisconsin,Health and Medical Administrative Services.,40435.0,42125.0
450571.0,Rasmussen University-Wisconsin,Public Health.,38612.0,31854.0
450571.0,Rasmussen University-Wisconsin,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38967.0,66327.0
450571.0,Rasmussen University-Wisconsin,"Business Administration, Management and Operations.",36809.0,49340.0
450571.0,Rasmussen University-Wisconsin,Accounting and Related Services.,38495.0,47670.0
450571.0,Rasmussen University-Wisconsin,Finance and Financial Management Services.,32694.0,48056.0
450571.0,Rasmussen University-Wisconsin,Human Resources Management and Services.,38596.0,45188.0
450571.0,Rasmussen University-Wisconsin,Marketing.,37488.0,44306.0
450933.0,Columbia Southern University,Natural Resources Conservation and Research.,29888.0,60105.0
450933.0,Columbia Southern University,"Computer and Information Sciences, General.",29652.0,47097.0
450933.0,Columbia Southern University,Computer/Information Technology Administration and Management.,34092.0,
450933.0,Columbia Southern University,Quality Control and Safety Technologies/Technicians.,29020.0,68385.0
450933.0,Columbia Southern University,Behavioral Sciences.,,
450933.0,Columbia Southern University,Criminal Justice and Corrections.,30151.0,52800.0
450933.0,Columbia Southern University,Fire Protection.,23512.0,70128.0
450933.0,Columbia Southern University,Homeland Security.,29480.0,
450933.0,Columbia Southern University,Health and Medical Administrative Services.,34981.0,46392.0
450933.0,Columbia Southern University,"Allied Health Diagnostic, Intervention, and Treatment Professions.",26721.0,
450933.0,Columbia Southern University,Mental and Social Health Services and Allied Professions.,33010.0,36507.0
450933.0,Columbia Southern University,"Business Administration, Management and Operations.",31730.0,50330.0
450933.0,Columbia Southern University,Human Resources Management and Services.,30481.0,48176.0
450979.0,Trident University International,"Computer and Information Sciences, General.",12491.0,55248.0
450979.0,Trident University International,Computer Science.,22477.0,53941.0
450979.0,Trident University International,Homeland Security.,23101.0,
450979.0,Trident University International,"Health Services/Allied Health/Health Sciences, General.",30203.0,48519.0
450979.0,Trident University International,Health and Medical Administrative Services.,,
450979.0,Trident University International,"Business Administration, Management and Operations.",22208.0,51749.0
450979.0,Trident University International,Human Resources Management and Services.,31652.0,
451103.0,Miami Regional University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",33281.0,72202.0
451556.0,Southwest University at El Paso,Health and Medical Administrative Services.,,
451556.0,Southwest University at El Paso,"Allied Health Diagnostic, Intervention, and Treatment Professions.",30547.0,
451556.0,Southwest University at El Paso,Public Health.,48742.0,25356.0
451556.0,Southwest University at El Paso,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
451556.0,Southwest University at El Paso,"Business Administration, Management and Operations.",,
451556.0,Southwest University at El Paso,"Business, Management, Marketing, and Related Support Services, Other.",45893.0,23296.0
451741.0,CEM College-Bayamon,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",9822.0,19193.0
451750.0,Bryant & Stratton College-Wauwatosa,"Human Services, General.",,
451750.0,Bryant & Stratton College-Wauwatosa,Health and Medical Administrative Services.,,
451750.0,Bryant & Stratton College-Wauwatosa,Public Health.,47185.0,34716.0
451750.0,Bryant & Stratton College-Wauwatosa,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,61793.0
451750.0,Bryant & Stratton College-Wauwatosa,"Business Administration, Management and Operations.",41322.0,34656.0
451750.0,Bryant & Stratton College-Wauwatosa,Accounting and Related Services.,,
451750.0,Bryant & Stratton College-Wauwatosa,Human Resources Management and Services.,,
451750.0,Bryant & Stratton College-Wauwatosa,Marketing.,,
451820.0,The Art Institute of Austin,Audiovisual Communications Technologies/Technicians.,41113.0,22404.0
451820.0,The Art Institute of Austin,Graphic Communications.,,
451820.0,The Art Institute of Austin,Computer Software and Media Applications.,39880.0,27193.0
451820.0,The Art Institute of Austin,Culinary Arts and Related Services.,34406.0,27937.0
451820.0,The Art Institute of Austin,Drafting/Design Engineering Technologies/Technicians.,,35146.0
451820.0,The Art Institute of Austin,Design and Applied Arts.,39956.0,24094.0
451820.0,The Art Institute of Austin,Film/Video and Photographic Arts.,40058.0,23642.0
451820.0,The Art Institute of Austin,Fine and Studio Arts.,41313.0,20074.0
451820.0,The Art Institute of Austin,"Specialized Sales, Merchandising and  Marketing Operations.",36105.0,31359.0
452948.0,Galen College of Nursing-Cincinnati,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",42696.0,67568.0
453163.0,Strayer University-North Carolina,"Computer and Information Sciences, General.",41760.0,59686.0
453163.0,Strayer University-North Carolina,Information Science/Studies.,42699.0,66456.0
453163.0,Strayer University-North Carolina,Criminal Justice and Corrections.,48001.0,38520.0
453163.0,Strayer University-North Carolina,Economics.,,
453163.0,Strayer University-North Carolina,"Business/Commerce, General.",47169.0,47245.0
453163.0,Strayer University-North Carolina,Accounting and Related Services.,47164.0,47363.0
453163.0,Strayer University-North Carolina,International Business.,,
453215.0,Strayer University-New Jersey,"Computer and Information Sciences, General.",41760.0,59686.0
453215.0,Strayer University-New Jersey,Information Science/Studies.,42699.0,66456.0
453215.0,Strayer University-New Jersey,Criminal Justice and Corrections.,48001.0,38520.0
453215.0,Strayer University-New Jersey,Economics.,,
453215.0,Strayer University-New Jersey,"Business/Commerce, General.",47169.0,47245.0
453215.0,Strayer University-New Jersey,Accounting and Related Services.,47164.0,47363.0
453215.0,Strayer University-New Jersey,International Business.,,
454227.0,Chamberlain University-Illinois,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
454236.0,Chamberlain University-Ohio,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
454245.0,Chamberlain University-Arizona,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
454616.0,Institute of Production and Recording,Graphic Communications.,26496.0,
454689.0,Taft University System,"Business Administration, Management and Operations.",,
454786.0,Laurus College,Graphic Communications.,,
454786.0,Laurus College,Computer Software and Media Applications.,,
454786.0,Laurus College,Computer/Information Technology Administration and Management.,,
454786.0,Laurus College,"Business Administration, Management and Operations.",,
454829.0,Aspen University,"Teacher Education and Professional Development, Specific Levels and Methods.",32592.0,
454829.0,Aspen University,"Liberal Arts and Sciences, General Studies and Humanities.",,
454829.0,Aspen University,"Clinical, Counseling and Applied Psychology.",42120.0,
454829.0,Aspen University,Criminal Justice and Corrections.,35647.0,
454829.0,Aspen University,Health and Medical Administrative Services.,,
454829.0,Aspen University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",35163.0,86104.0
454829.0,Aspen University,"Business Administration, Management and Operations.",28288.0,
454856.0,Denver College of Nursing,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",36604.0,61078.0
455196.0,Jersey College,"Practical Nursing, Vocational Nursing and Nursing Assistants.",,
456621.0,Strayer University-West Virginia,"Computer and Information Sciences, General.",41760.0,59686.0
456621.0,Strayer University-West Virginia,Information Science/Studies.,42699.0,66456.0
456621.0,Strayer University-West Virginia,Criminal Justice and Corrections.,48001.0,38520.0
456621.0,Strayer University-West Virginia,Economics.,,
456621.0,Strayer University-West Virginia,"Business/Commerce, General.",47169.0,47245.0
456621.0,Strayer University-West Virginia,Accounting and Related Services.,47164.0,47363.0
456621.0,Strayer University-West Virginia,International Business.,,
457129.0,Chamberlain University-Florida,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
457299.0,Angeles College,Health and Medical Administrative Services.,,
457299.0,Angeles College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
457299.0,Angeles College,"Business Administration, Management and Operations.",,
457527.0,Ambria College of Nursing,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
457688.0,American Business and Technology University,Computer Systems Networking and Telecommunications.,,
457688.0,American Business and Technology University,Computer/Information Technology Administration and Management.,,
457688.0,American Business and Technology University,"Business Administration, Management and Operations.",,
457688.0,American Business and Technology University,Marketing.,,
458210.0,West Coast University-Orange County,Dental Support Services and Allied Professions.,34028.0,72503.0
458210.0,West Coast University-Orange County,Health and Medical Administrative Services.,,
458210.0,West Coast University-Orange County,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38722.0,80831.0
458229.0,West Coast University-Ontario,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38722.0,80831.0
458496.0,The Art Institute of Virginia Beach,Computer Software and Media Applications.,40533.0,28196.0
458496.0,The Art Institute of Virginia Beach,Culinary Arts and Related Services.,39911.0,28105.0
458496.0,The Art Institute of Virginia Beach,Design and Applied Arts.,39317.0,23649.0
458496.0,The Art Institute of Virginia Beach,Fine and Studio Arts.,37644.0,20537.0
458496.0,The Art Institute of Virginia Beach,"Specialized Sales, Merchandising and  Marketing Operations.",,24797.0
458885.0,Strayer University-Arkansas,"Computer and Information Sciences, General.",41760.0,59686.0
458885.0,Strayer University-Arkansas,Information Science/Studies.,42699.0,66456.0
458885.0,Strayer University-Arkansas,Criminal Justice and Corrections.,48001.0,38520.0
458885.0,Strayer University-Arkansas,Economics.,,
458885.0,Strayer University-Arkansas,"Business/Commerce, General.",47169.0,47245.0
458885.0,Strayer University-Arkansas,Accounting and Related Services.,47164.0,47363.0
458885.0,Strayer University-Arkansas,International Business.,,
458919.0,Strayer University-Georgia,"Computer and Information Sciences, General.",41760.0,59686.0
458919.0,Strayer University-Georgia,Information Science/Studies.,42699.0,66456.0
458919.0,Strayer University-Georgia,Criminal Justice and Corrections.,48001.0,38520.0
458919.0,Strayer University-Georgia,Economics.,,
458919.0,Strayer University-Georgia,"Business/Commerce, General.",47169.0,47245.0
458919.0,Strayer University-Georgia,Accounting and Related Services.,47164.0,47363.0
458919.0,Strayer University-Georgia,International Business.,,
458955.0,Strayer University-Mississippi,"Computer and Information Sciences, General.",41760.0,59686.0
458955.0,Strayer University-Mississippi,Information Science/Studies.,42699.0,66456.0
458955.0,Strayer University-Mississippi,Criminal Justice and Corrections.,48001.0,38520.0
458955.0,Strayer University-Mississippi,Economics.,,
458955.0,Strayer University-Mississippi,"Business/Commerce, General.",47169.0,47245.0
458955.0,Strayer University-Mississippi,Accounting and Related Services.,47164.0,47363.0
458955.0,Strayer University-Mississippi,International Business.,,
458964.0,Strayer University-South Carolina,"Computer and Information Sciences, General.",41760.0,59686.0
458964.0,Strayer University-South Carolina,Information Science/Studies.,42699.0,66456.0
458964.0,Strayer University-South Carolina,Criminal Justice and Corrections.,48001.0,38520.0
458964.0,Strayer University-South Carolina,Economics.,,
458964.0,Strayer University-South Carolina,"Business/Commerce, General.",47169.0,47245.0
458964.0,Strayer University-South Carolina,Accounting and Related Services.,47164.0,47363.0
458964.0,Strayer University-South Carolina,International Business.,,
458973.0,Strayer University-Texas,"Computer and Information Sciences, General.",41760.0,59686.0
458973.0,Strayer University-Texas,Information Science/Studies.,42699.0,66456.0
458973.0,Strayer University-Texas,Criminal Justice and Corrections.,48001.0,38520.0
458973.0,Strayer University-Texas,Economics.,,
458973.0,Strayer University-Texas,"Business/Commerce, General.",47169.0,47245.0
458973.0,Strayer University-Texas,Accounting and Related Services.,47164.0,47363.0
458973.0,Strayer University-Texas,International Business.,,
458982.0,The Art Institute of San Antonio,Graphic Communications.,,
458982.0,The Art Institute of San Antonio,Computer Software and Media Applications.,39880.0,27193.0
458982.0,The Art Institute of San Antonio,Culinary Arts and Related Services.,34406.0,27937.0
458982.0,The Art Institute of San Antonio,Drafting/Design Engineering Technologies/Technicians.,,35146.0
458982.0,The Art Institute of San Antonio,Design and Applied Arts.,39956.0,24094.0
458982.0,The Art Institute of San Antonio,Film/Video and Photographic Arts.,40058.0,23642.0
458982.0,The Art Institute of San Antonio,Fine and Studio Arts.,41313.0,20074.0
458982.0,The Art Institute of San Antonio,"Specialized Sales, Merchandising and  Marketing Operations.",36105.0,31359.0
459204.0,Unitek College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
459213.0,Gurnick Academy of Medical Arts,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
459213.0,Gurnick Academy of Medical Arts,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
459259.0,South University-Richmond,Information Science/Studies.,47362.0,39831.0
459259.0,South University-Richmond,"Psychology, General.",47750.0,26893.0
459259.0,South University-Richmond,Criminal Justice and Corrections.,48177.0,33655.0
459259.0,South University-Richmond,"Health Services/Allied Health/Health Sciences, General.",53011.0,31369.0
459259.0,South University-Richmond,Health and Medical Administrative Services.,48192.0,33436.0
459259.0,South University-Richmond,Public Health.,47839.0,29498.0
459259.0,South University-Richmond,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",39647.0,65499.0
459259.0,South University-Richmond,"Business Administration, Management and Operations.",47764.0,37748.0
459268.0,South University-Virginia Beach,Information Science/Studies.,47362.0,39831.0
459268.0,South University-Virginia Beach,Legal Support Services.,41831.0,33600.0
459268.0,South University-Virginia Beach,"Psychology, General.",47750.0,26893.0
459268.0,South University-Virginia Beach,Criminal Justice and Corrections.,48177.0,33655.0
459268.0,South University-Virginia Beach,"Health Services/Allied Health/Health Sciences, General.",53011.0,31369.0
459268.0,South University-Virginia Beach,Health and Medical Administrative Services.,48192.0,33436.0
459268.0,South University-Virginia Beach,Public Health.,47839.0,29498.0
459268.0,South University-Virginia Beach,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",39647.0,65499.0
459268.0,South University-Virginia Beach,"Business Administration, Management and Operations.",47764.0,37748.0
459994.0,Strayer University-Global Region,"Computer and Information Sciences, General.",41760.0,59686.0
459994.0,Strayer University-Global Region,Information Science/Studies.,42699.0,66456.0
459994.0,Strayer University-Global Region,Criminal Justice and Corrections.,48001.0,38520.0
459994.0,Strayer University-Global Region,Economics.,,
459994.0,Strayer University-Global Region,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",35864.0,
459994.0,Strayer University-Global Region,"Business/Commerce, General.",47169.0,47245.0
459994.0,Strayer University-Global Region,Accounting and Related Services.,47164.0,47363.0
459994.0,Strayer University-Global Region,International Business.,,
460738.0,American Sentinel College of Nursing and Health Sciences,"Computer and Information Sciences, General.",,
460738.0,American Sentinel College of Nursing and Health Sciences,Computer Science.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Computer Systems Networking and Telecommunications.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Computer/Information Technology Administration and Management.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Geography and Cartography.,,
460738.0,American Sentinel College of Nursing and Health Sciences,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",25123.0,77305.0
460738.0,American Sentinel College of Nursing and Health Sciences,"Business Administration, Management and Operations.",,
460738.0,American Sentinel College of Nursing and Health Sciences,Human Resources Management and Services.,,
460738.0,American Sentinel College of Nursing and Health Sciences,Management Information Systems and Services.,,
460871.0,Chamberlain University-Virginia,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
461005.0,American College for Medical Careers,"Allied Health Diagnostic, Intervention, and Treatment Professions.",,
461023.0,National Paralegal College,Non-Professional General Legal Studies (Undergraduate).,47774.0,31967.0
461023.0,National Paralegal College,Legal Research and Advanced Professional Studies.,,
461023.0,National Paralegal College,Legal Support Services.,,
461023.0,National Paralegal College,"Business Administration, Management and Operations.",,
461148.0,New York Film Academy,Graphic Communications.,,
461148.0,New York Film Academy,Design and Applied Arts.,,
461148.0,New York Film Academy,Drama/Theatre Arts and Stagecraft.,31580.0,19744.0
461148.0,New York Film Academy,Film/Video and Photographic Arts.,34123.0,12850.0
461281.0,Jose Maria Vargas University,"Teacher Education and Professional Development, Specific Levels and Methods.",,
461281.0,Jose Maria Vargas University,Design and Applied Arts.,,
461281.0,Jose Maria Vargas University,Mental and Social Health Services and Allied Professions.,,
461281.0,Jose Maria Vargas University,"Business Administration, Management and Operations.",,
461883.0,Millennia Atlantic University,Legal Support Services.,,
461883.0,Millennia Atlantic University,Health and Medical Administrative Services.,,
461883.0,Millennia Atlantic University,"Business Administration, Management and Operations.",,
461883.0,Millennia Atlantic University,Accounting and Related Services.,,
461883.0,Millennia Atlantic University,Human Resources Management and Services.,,
466921.0,Chamberlain University-Missouri,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
466930.0,Chamberlain University-Texas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
475121.0,South University-Savannah Online,"Public Relations, Advertising, and Applied Communication.",,
475121.0,South University-Savannah Online,Information Science/Studies.,47362.0,39831.0
475121.0,South University-Savannah Online,Legal Support Services.,41831.0,33600.0
475121.0,South University-Savannah Online,"Psychology, General.",47750.0,26893.0
475121.0,South University-Savannah Online,Criminal Justice and Corrections.,48177.0,33655.0
475121.0,South University-Savannah Online,"Health Services/Allied Health/Health Sciences, General.",53011.0,31369.0
475121.0,South University-Savannah Online,Health and Medical Administrative Services.,48192.0,33436.0
475121.0,South University-Savannah Online,Public Health.,47839.0,29498.0
475121.0,South University-Savannah Online,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",39647.0,65499.0
475121.0,South University-Savannah Online,"Business Administration, Management and Operations.",47764.0,37748.0
475121.0,South University-Savannah Online,Accounting and Related Services.,,
475635.0,Beverly Hills Design Institute,Apparel and Textiles.,,
475635.0,Beverly Hills Design Institute,Design and Applied Arts.,,
475732.0,Chamberlain University-Georgia,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
475741.0,Chamberlain University-Indiana,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",37758.0,70883.0
476595.0,Medical Allied Career Center,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,
477039.0,West Coast University-Dallas,Health and Medical Administrative Services.,,
477039.0,West Coast University-Dallas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38722.0,80831.0
480073.0,South University-Austin,Information Science/Studies.,47362.0,39831.0
480073.0,South University-Austin,"Psychology, General.",47750.0,26893.0
480073.0,South University-Austin,Criminal Justice and Corrections.,48177.0,33655.0
480073.0,South University-Austin,"Health Services/Allied Health/Health Sciences, General.",53011.0,31369.0
480073.0,South University-Austin,Health and Medical Administrative Services.,48192.0,33436.0
480073.0,South University-Austin,Public Health.,47839.0,29498.0
480073.0,South University-Austin,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",39647.0,65499.0
480073.0,South University-Austin,"Business Administration, Management and Operations.",47764.0,37748.0
480091.0,Bryant & Stratton College-Online,Health and Medical Administrative Services.,,
480091.0,Bryant & Stratton College-Online,Public Health.,47185.0,34716.0
480091.0,Bryant & Stratton College-Online,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",,61793.0
480091.0,Bryant & Stratton College-Online,"Business Administration, Management and Operations.",41322.0,34656.0
480091.0,Bryant & Stratton College-Online,Accounting and Related Services.,,
480091.0,Bryant & Stratton College-Online,Human Resources Management and Services.,,
480091.0,Bryant & Stratton College-Online,Marketing.,,
480204.0,Platt College-Riverside,Criminal Justice and Corrections.,,
480204.0,Platt College-Riverside,Health and Medical Administrative Services.,19735.0,34920.0
480204.0,Platt College-Riverside,"Allied Health Diagnostic, Intervention, and Treatment Professions.",25429.0,29840.0
480204.0,Platt College-Riverside,"Business Administration, Management and Operations.",,
480657.0,Rasmussen University-Kansas,Information Science/Studies.,26167.0,
480657.0,Rasmussen University-Kansas,Computer Systems Analysis.,,66682.0
480657.0,Rasmussen University-Kansas,Computer Science.,38542.0,56886.0
480657.0,Rasmussen University-Kansas,Computer/Information Technology Administration and Management.,42213.0,52103.0
480657.0,Rasmussen University-Kansas,Educational Administration and Supervision.,36433.0,32516.0
480657.0,Rasmussen University-Kansas,Criminal Justice and Corrections.,42183.0,39439.0
480657.0,Rasmussen University-Kansas,"Human Services, General.",43310.0,
480657.0,Rasmussen University-Kansas,"Visual and Performing Arts, General.",,
480657.0,Rasmussen University-Kansas,Design and Applied Arts.,38812.0,
480657.0,Rasmussen University-Kansas,Health and Medical Administrative Services.,40435.0,42125.0
480657.0,Rasmussen University-Kansas,Public Health.,38612.0,31854.0
480657.0,Rasmussen University-Kansas,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",38967.0,66327.0
480657.0,Rasmussen University-Kansas,"Business Administration, Management and Operations.",36809.0,49340.0
480657.0,Rasmussen University-Kansas,Accounting and Related Services.,38495.0,47670.0
480657.0,Rasmussen University-Kansas,Finance and Financial Management Services.,32694.0,48056.0
