UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
179326.0,Southwest Baptist University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,44826,45794,49317,55651,57709,60733
179326.0,Southwest Baptist University,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
179326.0,Southwest Baptist University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,,,,,,
179326.0,Southwest Baptist University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,51304,,
179548.0,Stephens College,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,,,,,,
179548.0,Stephens College,"Private, nonprofit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,36604,36488,35879,41511,44430,49409
179548.0,Stephens College,"Private, nonprofit",5005,Drama/Theatre Arts and Stagecraft.,5,Master's Degree,,,,,,,
179548.0,Stephens College,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,,,,115261,,
179548.0,Stephens College,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,52107,60672,,72882,73812
179812.0,Kansas City University,"Private, nonprofit",2601,"Biology, General.",5,Master's Degree,,16136,,,18493,56948,62136
179812.0,Kansas City University,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,63526,,
179867.0,Washington University in St Louis,"Private, nonprofit",402,Architecture.,5,Master's Degree,,,52107,57472,,64003,74222
179867.0,Washington University in St Louis,"Private, nonprofit",406,Landscape Architecture.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",409,Architectural Sciences and Technology.,5,Master's Degree,,54980,,,61564,,
179867.0,Washington University in St Louis,"Private, nonprofit",501,Area Studies.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1107,Computer Science.,5,Master's Degree,,99768,,,101652,,
179867.0,Washington University in St Louis,"Private, nonprofit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,92604,85538,96865,105658,120447,
179867.0,Washington University in St Louis,"Private, nonprofit",1301,"Education, General.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1402,"Aerospace, Aeronautical and Astronautical Engineering.",5,Master's Degree,,88254,,,92802,,
179867.0,Washington University in St Louis,"Private, nonprofit",1405,Biomedical/Medical Engineering.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1407,Chemical Engineering.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1409,Computer Engineering.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1410,"Electrical, Electronics and Communications Engineering.",5,Master's Degree,,,,,104747,,
179867.0,Washington University in St Louis,"Private, nonprofit",1418,Materials Engineering,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1419,Mechanical Engineering.,5,Master's Degree,,87242,,,87081,,
179867.0,Washington University in St Louis,"Private, nonprofit",1427,Systems Engineering.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1433,Construction Engineering.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1499,"Engineering, Other.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1515,Engineering-Related Fields.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1601,"Linguistic, Comparative, and Related Language Studies and Services.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1603,"East Asian Languages, Literatures, and Linguistics.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1605,"Germanic Languages, Literatures, and Linguistics.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1609,"Romance Languages, Literatures, and Linguistics.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",1612,"Classics and Classical Languages, Literatures, and Linguistics.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2202,Legal Research and Advanced Professional Studies.,5,Master's Degree,,47010,49058,,59808,58018,61499
179867.0,Washington University in St Louis,"Private, nonprofit",2301,"English Language and Literature, General.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2313,Rhetoric and Composition/Writing Studies.,5,Master's Degree,,26196,,,32350,,
179867.0,Washington University in St Louis,"Private, nonprofit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2601,"Biology, General.",5,Master's Degree,,53915,,,57242,,
179867.0,Washington University in St Louis,"Private, nonprofit",2611,"Biomathematics, Bioinformatics, and Computational Biology.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2613,"Ecology, Evolution, Systematics, and Population Biology.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2701,Mathematics.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2703,Applied Mathematics.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",2705,Statistics.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",3017,Behavioral Sciences.,5,Master's Degree,,,,,66574,,
179867.0,Washington University in St Louis,"Private, nonprofit",3033,Sustainability Studies.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",3099,"Multi/Interdisciplinary Studies, Other.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",3801,Philosophy.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",3802,Religion/Religious Studies.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4005,Chemistry.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4006,Geological and Earth Sciences/Geosciences.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4008,Physics.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4010,Materials Sciences.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4227,Research and Experimental Psychology.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4405,Public Policy Analysis.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4407,Social Work.,5,Master's Degree,,42327,43333,47758,50855,56196,67062
179867.0,Washington University in St Louis,"Private, nonprofit",4499,"Public Administration and Social Service Professions, Other.",5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4502,Anthropology.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4506,Economics.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4509,International Relations and National Security Studies.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",4510,Political Science and Government.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5003,Dance.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5005,Drama/Theatre Arts and Stagecraft.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5006,Film/Video and Photographic Arts.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5007,Fine and Studio Arts.,5,Master's Degree,,17973,22771,38247,,,44417
179867.0,Washington University in St Louis,"Private, nonprofit",5009,Music.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5102,Communication Disorders Sciences and Services.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5114,Medical Clinical Sciences/Graduate Medical Studies.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5122,Public Health.,5,Master's Degree,,48193,52107,66777,59463,71939,85850
179867.0,Washington University in St Louis,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,65467,64379,68070,,70482,74118
179867.0,Washington University in St Louis,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,108627,112270,125369,130529,140978,159514
179867.0,Washington University in St Louis,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,77331,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5214,Marketing.,5,Master's Degree,,,,,,,
179867.0,Washington University in St Louis,"Private, nonprofit",5401,History.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",301,Natural Resources Conservation and Research.,5,Master's Degree,,71774,71351,75276,81807,76422,89758
179894.0,Webster University,"Private, nonprofit",901,Communication and Media Studies.,5,Master's Degree,,49299,50105,50282,55445,57427,67594
179894.0,Webster University,"Private, nonprofit",907,"Radio, Television, and Digital Communication.",5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",909,"Public Relations, Advertising, and Applied Communication.",5,Master's Degree,,46749,51273,54877,50814,60531,68568
179894.0,Webster University,"Private, nonprofit",999,"Communication, Journalism, and Related Programs, Other.",5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",1107,Computer Science.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,82947,,,92944,,
179894.0,Webster University,"Private, nonprofit",1301,"Education, General.",5,Master's Degree,,,38289,39464,,43942,42965
179894.0,Webster University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",1305,Educational/Instructional Media Design.,5,Master's Degree,,50768,43319,45797,,50398,61357
179894.0,Webster University,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,43798,,51322,,
179894.0,Webster University,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,35914,37295,,41586,48758
179894.0,Webster University,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,45058,43000,45169,54520,48073,54549
179894.0,Webster University,"Private, nonprofit",1314,Teaching English or French as a Second or Foreign Language.,5,Master's Degree,,47685,,,,,
179894.0,Webster University,"Private, nonprofit",1399,"Education, Other.",5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",2200,Non-Professional General Legal Studies (Undergraduate).,5,Master's Degree,,,41205,45574,,46613,56150
179894.0,Webster University,"Private, nonprofit",2701,Mathematics.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",2902,"Intelligence, Command Control and Information Operations.",5,Master's Degree,,88832,,,99179,120074,
179894.0,Webster University,"Private, nonprofit",3011,Gerontology.,5,Master's Degree,,40828,,,,,
179894.0,Webster University,"Private, nonprofit",4201,"Psychology, General.",5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,39619,36710,38990,42026,44457,47411
179894.0,Webster University,"Private, nonprofit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",4399,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other.",5,Master's Degree,,73191,70806,75155,87550,79305,89469
179894.0,Webster University,"Private, nonprofit",4400,"Human Services, General.",5,Master's Degree,,,,,43936,,
179894.0,Webster University,"Private, nonprofit",4404,Public Administration.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",4501,"Social Sciences, General.",5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",4509,International Relations and National Security Studies.,5,Master's Degree,,65496,43798,52958,66017,,73410
179894.0,Webster University,"Private, nonprofit",5007,Fine and Studio Arts.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",5009,Music.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",5010,"Arts, Entertainment,and Media Management.",5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,57593,53687,58252,72893,59798,70025
179894.0,Webster University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,151455,84653,90770,92391,97934,103380
179894.0,Webster University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,66597,64473,69201,76602,75391,87617
179894.0,Webster University,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,57318,61876,,71640,85075
179894.0,Webster University,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,63067,58221,62895,81378,73930,84588
179894.0,Webster University,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,51784,49179,53009,58234,58663,63053
179894.0,Webster University,"Private, nonprofit",5211,International Business.,5,Master's Degree,,,,,,,
179894.0,Webster University,"Private, nonprofit",5212,Management Information Systems and Services.,5,Master's Degree,,,80147,85287,,93267,102692
179894.0,Webster University,"Private, nonprofit",5214,Marketing.,5,Master's Degree,,,35060,,,,
179894.0,Webster University,"Private, nonprofit",5299,"Business, Management, Marketing, and Related Support Services, Other.",5,Master's Degree,,,,,,,
179955.0,William Jewell College,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
179964.0,William Woods University,"Private, nonprofit",1301,"Education, General.",5,Master's Degree,,,,,,,
179964.0,William Woods University,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,35878,36488,36650,39567,39472,44591
179964.0,William Woods University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,42326,39801,40878,47886,44164,49725
179964.0,William Woods University,"Private, nonprofit",1305,Educational/Instructional Media Design.,5,Master's Degree,,39259,35772,37291,46372,41025,45051
179964.0,William Woods University,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
179964.0,William Woods University,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,60081,,
179964.0,William Woods University,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,,,,,,
179964.0,William Woods University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,51361,50856,58039,61699,67004,76725
180106.0,Carroll College,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
180258.0,University of Providence,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
180258.0,University of Providence,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,,39009,,,,
180258.0,University of Providence,"Private, nonprofit",4301,Criminal Justice and Corrections.,5,Master's Degree,,,,,,,
180258.0,University of Providence,"Private, nonprofit",5100,"Health Services/Allied Health/Health Sciences, General.",5,Master's Degree,,,,,92520,,
180258.0,University of Providence,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,120303,,
180258.0,University of Providence,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,46201,53810,,,55500,67346
180595.0,Rocky Mountain College,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,59800,,,,,
180595.0,Rocky Mountain College,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,104522,105752,116492,127725,128411,137048
180595.0,Rocky Mountain College,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",909,"Public Relations, Advertising, and Applied Communication.",5,Master's Degree,,,,,61588,,
180814.0,Bellevue University,"Private, nonprofit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,83177,81575,87553,,119776
180814.0,Bellevue University,"Private, nonprofit",1104,Information Science/Studies.,5,Master's Degree,,79056,,,93832,,
180814.0,Bellevue University,"Private, nonprofit",1110,Computer/Information Technology Administration and Management.,5,Master's Degree,,83595,80152,83164,96430,109266,117247
180814.0,Bellevue University,"Private, nonprofit",2301,"English Language and Literature, General.",5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",4301,Criminal Justice and Corrections.,5,Master's Degree,,57232,53775,57346,65603,65210,77944
180814.0,Bellevue University,"Private, nonprofit",4303,Homeland Security.,5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",4400,"Human Services, General.",5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",4404,Public Administration.,5,Master's Degree,,50990,44356,47577,74280,55172,54482
180814.0,Bellevue University,"Private, nonprofit",4501,"Social Sciences, General.",5,Master's Degree,,39917,37568,38075,45614,45097,49750
180814.0,Bellevue University,"Private, nonprofit",4509,International Relations and National Security Studies.,5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",5007,Fine and Studio Arts.,5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,66878,63005,69276,81308,81381,85022
180814.0,Bellevue University,"Private, nonprofit",5201,"Business/Commerce, General.",5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,72528,71495,73578,81054,76521,88147
180814.0,Bellevue University,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,61614,,,,,
180814.0,Bellevue University,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,,,,,,
180814.0,Bellevue University,"Private, nonprofit",5210,Human Resources Management and Services.,5,Master's Degree,,56858,63005,55799,58122,72765,90544
180814.0,Bellevue University,"Private, nonprofit",5212,Management Information Systems and Services.,5,Master's Degree,,,78343,77959,,82118,84539
180814.0,Bellevue University,"Private, nonprofit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,59241,,71969,69224,82939,78497
180814.0,Bellevue University,"Private, nonprofit",5214,Marketing.,5,Master's Degree,,47929,,,63439,,
180832.0,Clarkson College,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,76272,67660,,86001,,
180832.0,Clarkson College,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
180832.0,Clarkson College,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,92802,112437,106921,110628,130507,134362
180878.0,Bryan College of Health Sciences,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
180878.0,Bryan College of Health Sciences,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,67356,182280,188030,,212097,229080
180984.0,Concordia University-Nebraska,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,45280,46999,47131,57304,53571,55734
180984.0,Concordia University-Nebraska,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,54404,57137,60180,71127,65568,71540
180984.0,Concordia University-Nebraska,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,49802,,,55085,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,,,,,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,43015,45696,51080,52267,53087,56893
180984.0,Concordia University-Nebraska,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,46198,45696,49202,55973,51139,56446
180984.0,Concordia University-Nebraska,"Private, nonprofit",1314,Teaching English or French as a Second or Foreign Language.,5,Master's Degree,,53812,47930,51988,,53070,60453
180984.0,Concordia University-Nebraska,"Private, nonprofit",1907,"Human Development, Family Studies, and Related Services.",5,Master's Degree,,43009,39927,,,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",3011,Gerontology.,5,Master's Degree,,,,,,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",3105,Health and Physical Education/Fitness.,5,Master's Degree,,54358,,,58863,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",3904,Religious Education.,5,Master's Degree,,,,,,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",4400,"Human Services, General.",5,Master's Degree,,,36668,,,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,85531,,
180984.0,Concordia University-Nebraska,"Private, nonprofit",5122,Public Health.,5,Master's Degree,,56798,48935,52505,,54459,66528
180984.0,Concordia University-Nebraska,"Private, nonprofit",5201,"Business/Commerce, General.",5,Master's Degree,,55875,60094,69849,66116,76749,91374
181002.0,Creighton University,"Private, nonprofit",501,Area Studies.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",1101,"Computer and Information Sciences, General.",5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,50312,,,63246,,
181002.0,Creighton University,"Private, nonprofit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,50507,52733,,49254,,
181002.0,Creighton University,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,44767,39009,45474,,45437,
181002.0,Creighton University,"Private, nonprofit",2201,Law.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2301,"English Language and Literature, General.",5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2313,Rhetoric and Composition/Writing Studies.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2601,"Biology, General.",5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2604,Cell/Cellular Biology and Anatomical Sciences.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2605,Microbiological Sciences and Immunology.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",2610,Pharmacology and Toxicology.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",3028,Dispute Resolution.,5,Master's Degree,,,71015,62484,54740,64118,84455
181002.0,Creighton University,"Private, nonprofit",3906,Theological and Ministerial Studies.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",3907,Pastoral Counseling and Specialized Ministries.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",4008,Physics.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",4404,Public Administration.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",4502,Anthropology.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",4509,International Relations and National Security Studies.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5100,"Health Services/Allied Health/Health Sciences, General.",5,Master's Degree,,,,,51974,,
181002.0,Creighton University,"Private, nonprofit",5105,Advanced/Graduate Dentistry and Oral Sciences.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5114,Medical Clinical Sciences/Graduate Medical Studies.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5122,Public Health.,5,Master's Degree,,60783,55338,64558,57285,70769,71246
181002.0,Creighton University,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5132,Bioethics/Medical Ethics.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,Master's Degree,,98049,104661,112223,,119064,135597
181002.0,Creighton University,"Private, nonprofit",5201,"Business/Commerce, General.",5,Master's Degree,,82510,81554,89964,,103810,114843
181002.0,Creighton University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,,,,85286,,
181002.0,Creighton University,"Private, nonprofit",5203,Accounting and Related Services.,5,Master's Degree,,,,,,,
181002.0,Creighton University,"Private, nonprofit",5208,Finance and Financial Management Services.,5,Master's Degree,,74432,82993,91900,102314,115765,119932
181002.0,Creighton University,"Private, nonprofit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,,,,,,
181020.0,Doane University,"Private, nonprofit",1303,Curriculum and Instruction.,5,Master's Degree,,47865,46087,47916,53053,51750,55404
181020.0,Doane University,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,57603,57072,61117,62236,66030,74287
181020.0,Doane University,"Private, nonprofit",1311,Student Counseling and Personnel Services.,5,Master's Degree,,,,,63309,,
181020.0,Doane University,"Private, nonprofit",4228,"Clinical, Counseling and Applied Psychology.",5,Master's Degree,,41086,35772,38358,45132,44166,51914
181020.0,Doane University,"Private, nonprofit",5202,"Business Administration, Management and Operations.",5,Master's Degree,,51334,,,58702,,
181020.0,Doane University,"Private, nonprofit",5213,Management Sciences and Quantitative Methods.,5,Master's Degree,,,58221,62377,51829,68526,76607
181020.0,Doane University,"Private, nonprofit",5299,"Business, Management, Marketing, and Related Support Services, Other.",5,Master's Degree,,,,,79757,,
181127.0,Hastings College,"Private, nonprofit",1310,Special Education and Teaching.,5,Master's Degree,,,,,,,
181127.0,Hastings College,"Private, nonprofit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,Master's Degree,,,,,,,
181127.0,Hastings College,"Private, nonprofit",1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,Master's Degree,,,,,,,
181127.0,Hastings College,"Private, nonprofit",1314,Teaching English or French as a Second or Foreign Language.,5,Master's Degree,,,,,,,
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Private, nonprofit",1304,Educational Administration and Supervision.,5,Master's Degree,,,,,,,
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Private, nonprofit",5107,Health and Medical Administrative Services.,5,Master's Degree,,,,,,,
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Private, nonprofit",5122,Public Health.,5,Master's Degree,,60393,61516,67789,,72516,79196
181297.0,Nebraska Methodist College of Nursing & Allied Health,"Private, nonprofit",5123,Rehabilitation and Therapeutic Professions.,5,Master's Degree,,,,,66597,,
